id,label
8823,"0,216,218"
8824,"3,23,26"
8825,"23,24,38"
8826,"3,15,21"
8827,"169,199,311"
8828,"3,21,30"
8829,"0,8,23"
8830,"8,23,26"
8831,"3,40,53"
8832,"23,40,162"
8833,"3,4,13"
8834,"3,21,85"
8835,"0,8,235"
8836,"10,23,54"
8837,"169,170,199"
8838,"23,24,74"
8839,"0,265,313"
8840,"3,21,85"
8841,"40,128,130"
8842,"23,74,84"
8843,"3,21,53"
8844,"23,24,49"
8845,"23,38,135"
8846,"169,170,199"
8847,"3,21,30"
8848,"40,145,146"
8849,"40,145,146"
8850,"10,64,65"
8851,"40,139,395"
8852,"10,220,242"
8853,"169,199,281"
8854,"169,170,199"
8855,"40,128,131"
8856,"10,23,24"
8857,"10,23,44"
8858,"10,220,221"
8859,"23,128,130"
8860,"23,26,38"
8861,"169,170,199"
8862,"3,4,7"
8863,"10,64,65"
8864,"23,40,74"
8865,"169,170,199"
8866,"169,170,199"
8867,"3,30,53"
8868,"31,32,169"
8869,"3,34,169"
8870,"23,24,74"
8871,"169,170,199"
8872,"10,11,12"
8873,"3,4,7"
8874,"10,23,54"
8875,"40,128,131"
8876,"3,169,199"
8877,"0,8,23"
8878,"0,8,206"
8879,"169,170,171"
8880,"40,135,395"
8881,"10,24,59"
8882,"169,170,199"
8883,"10,23,64"
8884,"3,4,7"
8885,"40,135,395"
8886,"3,15,34"
8887,"10,220,221"
8888,"23,31,38"
8889,"3,4,53"
8890,"10,23,145"
8891,"169,170,199"
8892,"169,170,199"
8893,"3,169,199"
8894,"24,59,205"
8895,"3,21,85"
8896,"0,271,272"
8897,"3,15,53"
8898,"10,220,242"
8899,"3,30,147"
8900,"0,8,206"
8901,"169,170,199"
8902,"40,135,139"
8903,"23,38,74"
8904,"10,44,54"
8905,"3,30,66"
8906,"3,4,7"
8907,"40,131,134"
8908,"3,30,40"
8909,"23,184,185"
8910,"3,31,169"
8911,"23,38,71"
8912,"3,30,53"
8913,"169,170,199"
8914,"3,21,147"
8915,"40,162,163"
8916,"40,169,199"
8917,"40,131,159"
8918,"10,11,44"
8919,"3,21,147"
8920,"23,38,74"
8921,"169,170,199"
8922,"10,23,105"
8923,"3,5,6"
8924,"0,8,235"
8925,"23,31,258"
8926,"40,128,130"
8927,"10,23,64"
8928,"3,21,126"
8929,"3,15,30"
8930,"0,24,72"
8931,"169,296,411"
8932,"10,60,61"
8933,"10,24,43"
8934,"53,100,292"
8935,"23,26,231"
8936,"3,30,85"
8937,"23,24,49"
8938,"0,8,218"
8939,"169,170,199"
8940,"3,53,66"
8941,"3,34,40"
8942,"169,199,281"
8943,"10,220,242"
8944,"0,8,208"
8945,"169,170,199"
8946,"208,235,453"
8947,"23,26,38"
8948,"10,24,60"
8949,"10,44,220"
8950,"3,21,53"
8951,"40,131,135"
8952,"40,139,169"
8953,"23,31,38"
8954,"10,64,93"
8955,"169,170,199"
8956,"10,23,24"
8957,"169,171,199"
8958,"3,34,40"
8959,"40,128,130"
8960,"10,220,221"
8961,"23,38,74"
8962,"3,40,41"
8963,"23,105,106"
8964,"10,44,54"
8965,"23,24,38"
8966,"3,4,21"
8967,"3,21,30"
8968,"3,4,7"
8969,"3,21,85"
8970,"3,15,21"
8971,"40,135,250"
8972,"3,21,85"
8973,"0,169,208"
8974,"40,151,160"
8975,"3,21,30"
8976,"3,169,199"
8977,"40,131,134"
8978,"10,23,44"
8979,"10,23,64"
8980,"10,220,221"
8981,"3,34,53"
8982,"40,145,162"
8983,"3,120,147"
8984,"169,170,199"
8985,"0,40,216"
8986,"0,216,370"
8987,"169,170,199"
8988,"23,26,38"
8989,"169,170,199"
8990,"3,40,147"
8991,"40,151,152"
8992,"10,54,55"
8993,"23,38,74"
8994,"23,24,38"
8995,"10,23,44"
8996,"23,24,43"
8997,"40,135,184"
8998,"60,169,170"
8999,"3,4,7"
9000,"3,21,111"
9001,"23,169,199"
9002,"10,220,221"
9003,"40,145,395"
9004,"10,23,220"
9005,"40,135,138"
9006,"23,24,64"
9007,"3,21,30"
9008,"23,24,38"
9009,"3,4,7"
9010,"0,265,376"
9011,"23,26,105"
9012,"10,11,109"
9013,"10,220,221"
9014,"10,220,221"
9015,"10,23,31"
9016,"3,21,111"
9017,"3,5,21"
9018,"10,11,12"
9019,"10,23,24"
9020,"23,24,74"
9021,"40,131,139"
9022,"3,5,21"
9023,"169,170,199"
9024,"0,8,208"
9025,"0,218,271"
9026,"3,17,18"
9027,"3,21,40"
9028,"10,60,169"
9029,"23,60,61"
9030,"3,13,31"
9031,"40,135,250"
9032,"40,135,244"
9033,"10,220,221"
9034,"3,53,111"
9035,"0,229,230"
9036,"3,17,40"
9037,"10,60,64"
9038,"169,170,199"
9039,"3,15,147"
9040,"0,213,271"
9041,"23,24,49"
9042,"40,160,302"
9043,"10,23,26"
9044,"3,5,85"
9045,"0,216,271"
9046,"3,34,46"
9047,"10,23,64"
9048,"10,64,65"
9049,"3,21,30"
9050,"10,220,221"
9051,"0,271,366"
9052,"3,21,85"
9053,"3,4,30"
9054,"10,220,221"
9055,"3,21,40"
9056,"3,40,111"
9057,"10,43,60"
9058,"40,41,395"
9059,"31,32,169"
9060,"0,8,285"
9061,"10,23,62"
9062,"40,128,184"
9063,"10,23,24"
9064,"3,21,28"
9065,"40,162,163"
9066,"169,170,199"
9067,"23,74,118"
9068,"3,17,18"
9069,"3,4,7"
9070,"10,220,221"
9071,"23,31,38"
9072,"10,23,24"
9073,"169,199,426"
9074,"169,170,199"
9075,"0,271,429"
9076,"10,64,65"
9077,"0,169,208"
9078,"40,135,138"
9079,"3,15,34"
9080,"0,23,265"
9081,"23,74,151"
9082,"10,64,448"
9083,"23,26,38"
9084,"40,169,199"
9085,"3,4,111"
9086,"169,170,199"
9087,"0,8,206"
9088,"0,8,218"
9089,"3,15,34"
9090,"23,31,258"
9091,"169,199,281"
9092,"169,170,199"
9093,"8,206,369"
9094,"169,170,323"
9095,"3,15,34"
9096,"169,170,199"
9097,"10,23,24"
9098,"3,21,34"
9099,"3,4,7"
9100,"23,24,49"
9101,"23,38,74"
9102,"10,60,169"
9103,"3,30,40"
9104,"23,38,74"
9105,"40,135,395"
9106,"10,220,221"
9107,"10,11,60"
9108,"24,59,205"
9109,"10,23,54"
9110,"40,135,139"
9111,"3,21,85"
9112,"40,151,152"
9113,"10,23,220"
9114,"169,199,281"
9115,"10,11,12"
9116,"3,28,30"
9117,"10,11,71"
9118,"23,74,165"
9119,"23,38,74"
9120,"40,128,395"
9121,"3,28,330"
9122,"3,30,34"
9123,"0,249,279"
9124,"10,54,220"
9125,"169,170,199"
9126,"3,21,34"
9127,"10,11,205"
9128,"0,23,271"
9129,"23,74,118"
9130,"3,53,111"
9131,"10,23,24"
9132,"3,30,40"
9133,"23,40,105"
9134,"23,38,309"
9135,"23,54,55"
9136,"10,24,43"
9137,"40,135,139"
9138,"3,31,32"
9139,"10,11,60"
9140,"10,44,73"
9141,"40,128,130"
9142,"10,220,221"
9143,"3,21,30"
9144,"169,170,199"
9145,"3,31,32"
9146,"40,128,395"
9147,"40,395,396"
9148,"0,3,229"
9149,"23,26,89"
9150,"169,199,426"
9151,"10,60,169"
9152,"3,21,53"
9153,"10,220,221"
9154,"169,296,411"
9155,"3,40,169"
9156,"3,4,7"
9157,"23,38,74"
9158,"10,220,242"
9159,"0,218,265"
9160,"169,296,426"
9161,"40,41,395"
9162,"23,26,89"
9163,"169,170,171"
9164,"10,64,473"
9165,"10,64,79"
9166,"0,213,271"
9167,"3,21,40"
9168,"3,4,7"
9169,"23,26,64"
9170,"0,208,271"
9171,"23,74,118"
9172,"169,199,426"
9173,"23,26,89"
9174,"10,12,60"
9175,"3,21,85"
9176,"0,8,206"
9177,"10,64,65"
9178,"169,170,199"
9179,"10,24,43"
9180,"10,64,65"
9181,"3,21,40"
9182,"10,220,221"
9183,"3,21,53"
9184,"10,11,12"
9185,"23,24,169"
9186,"40,128,130"
9187,"0,8,206"
9188,"3,17,18"
9189,"23,31,74"
9190,"169,170,199"
9191,"10,64,448"
9192,"23,24,71"
9193,"0,23,38"
9194,"40,135,151"
9195,"23,38,74"
9196,"3,169,199"
9197,"169,199,426"
9198,"169,170,199"
9199,"0,265,327"
9200,"3,40,41"
9201,"10,23,220"
9202,"3,17,18"
9203,"23,26,38"
9204,"3,40,53"
9205,"169,170,199"
9206,"3,21,40"
9207,"40,131,159"
9208,"252,271,429"
9209,"40,128,129"
9210,"169,170,199"
9211,"23,26,89"
9212,"23,24,43"
9213,"3,5,21"
9214,"40,145,146"
9215,"23,105,106"
9216,"3,23,31"
9217,"0,3,216"
9218,"3,21,111"
9219,"10,23,40"
9220,"10,23,44"
9221,"23,24,105"
9222,"3,23,26"
9223,"10,64,461"
9224,"3,34,40"
9225,"3,53,287"
9226,"10,64,448"
9227,"0,169,337"
9228,"10,60,489"
9229,"0,3,53"
9230,"169,170,199"
9231,"23,24,38"
9232,"3,21,40"
9233,"23,24,43"
9234,"40,160,302"
9235,"40,151,152"
9236,"23,24,38"
9237,"3,40,53"
9238,"0,8,206"
9239,"169,296,499"
9240,"3,32,147"
9241,"40,128,395"
9242,"23,24,105"
9243,"0,23,26"
9244,"3,21,53"
9245,"40,135,395"
9246,"23,128,130"
9247,"0,208,249"
9248,"23,31,111"
9249,"0,8,208"
9250,"40,131,145"
9251,"10,64,65"
9252,"10,64,90"
9253,"3,30,40"
9254,"0,216,271"
9255,"169,170,199"
9256,"23,38,74"
9257,"23,26,27"
9258,"3,13,85"
9259,"169,199,426"
9260,"169,170,199"
9261,"23,74,118"
9262,"40,135,236"
9263,"10,44,54"
9264,"3,34,169"
9265,"23,38,74"
9266,"3,4,30"
9267,"0,218,313"
9268,"3,21,28"
9269,"169,170,199"
9270,"0,213,271"
9271,"40,128,395"
9272,"10,11,205"
9273,"3,40,139"
9274,"3,21,53"
9275,"23,24,38"
9276,"23,24,62"
9277,"23,38,74"
9278,"3,21,85"
9279,"3,53,111"
9280,"10,60,64"
9281,"3,21,40"
9282,"3,21,35"
9283,"10,11,44"
9284,"169,170,199"
9285,"10,220,221"
9286,"40,74,162"
9287,"23,26,38"
9288,"3,169,199"
9289,"3,23,105"
9290,"23,26,89"
9291,"10,220,242"
9292,"3,169,199"
9293,"3,5,21"
9294,"24,59,205"
9295,"0,218,271"
9296,"3,21,40"
9297,"40,41,128"
9298,"0,216,271"
9299,"23,38,74"
9300,"3,30,66"
9301,"3,23,169"
9302,"10,23,44"
9303,"24,40,59"
9304,"3,53,169"
9305,"169,170,199"
9306,"40,162,163"
9307,"31,40,169"
9308,"10,11,24"
9309,"3,4,7"
9310,"10,64,473"
9311,"31,64,461"
9312,"3,13,53"
9313,"23,26,89"
9314,"23,24,335"
9315,"23,40,74"
9316,"3,13,21"
9317,"3,5,21"
9318,"3,4,7"
9319,"3,53,188"
9320,"23,26,38"
9321,"23,38,74"
9322,"23,24,49"
9323,"169,170,199"
9324,"3,40,41"
9325,"0,271,272"
9326,"169,199,426"
9327,"40,131,135"
9328,"10,220,221"
9329,"23,26,38"
9330,"3,34,169"
9331,"3,21,30"
9332,"40,139,140"
9333,"23,24,74"
9334,"3,4,40"
9335,"23,24,49"
9336,"3,4,7"
9337,"3,53,111"
9338,"40,135,395"
9339,"3,17,18"
9340,"169,170,199"
9341,"169,199,281"
9342,"10,64,473"
9343,"23,74,118"
9344,"23,38,74"
9345,"3,21,30"
9346,"23,38,74"
9347,"0,213,271"
9348,"23,24,31"
9349,"0,216,271"
9350,"3,40,169"
9351,"169,170,199"
9352,"3,21,85"
9353,"10,64,65"
9354,"23,26,231"
9355,"3,4,7"
9356,"169,170,171"
9357,"169,170,199"
9358,"169,170,199"
9359,"169,199,311"
9360,"3,21,40"
9361,"8,40,162"
9362,"169,170,199"
9363,"3,53,111"
9364,"169,170,199"
9365,"3,21,30"
9366,"10,43,60"
9367,"169,170,199"
9368,"23,26,89"
9369,"3,13,14"
9370,"3,30,66"
9371,"3,4,7"
9372,"3,21,120"
9373,"3,169,170"
9374,"40,41,160"
9375,"10,220,221"
9376,"23,26,89"
9377,"10,64,90"
9378,"10,23,24"
9379,"0,208,216"
9380,"40,135,141"
9381,"0,8,308"
9382,"3,30,53"
9383,"23,74,118"
9384,"0,8,206"
9385,"10,24,60"
9386,"0,216,271"
9387,"0,8,206"
9388,"40,41,160"
9389,"10,23,169"
9390,"0,8,206"
9391,"40,162,163"
9392,"3,21,147"
9393,"0,8,285"
9394,"0,265,271"
9395,"169,296,411"
9396,"3,21,85"
9397,"0,10,23"
9398,"10,24,43"
9399,"3,15,21"
9400,"3,21,53"
9401,"40,128,395"
9402,"0,208,216"
9403,"40,151,152"
9404,"169,170,199"
9405,"40,135,395"
9406,"23,31,245"
9407,"3,21,30"
9408,"3,30,147"
9409,"23,31,96"
9410,"40,128,130"
9411,"3,34,40"
9412,"23,24,74"
9413,"23,26,231"
9414,"10,11,109"
9415,"23,24,49"
9416,"23,24,38"
9417,"3,4,7"
9418,"23,31,245"
9419,"23,24,49"
9420,"3,21,85"
9421,"169,170,199"
9422,"169,170,199"
9423,"40,131,395"
9424,"3,13,14"
9425,"3,17,18"
9426,"3,4,7"
9427,"10,23,54"
9428,"3,17,18"
9429,"169,170,199"
9430,"10,11,12"
9431,"0,31,218"
9432,"3,4,53"
9433,"3,5,169"
9434,"8,285,350"
9435,"3,15,34"
9436,"10,220,221"
9437,"3,30,66"
9438,"169,199,323"
9439,"169,170,199"
9440,"40,131,159"
9441,"3,40,53"
9442,"3,21,40"
9443,"0,208,271"
9444,"23,24,74"
9445,"23,26,38"
9446,"26,231,271"
9447,"169,170,199"
9448,"23,24,145"
9449,"3,21,40"
9450,"3,21,85"
9451,"0,216,271"
9452,"0,8,206"
9453,"23,24,38"
9454,"10,64,65"
9455,"23,26,350"
9456,"0,216,271"
9457,"40,139,395"
9458,"23,26,89"
9459,"169,426,508"
9460,"23,38,74"
9461,"0,8,391"
9462,"3,169,170"
9463,"3,21,30"
9464,"0,8,235"
9465,"40,135,138"
9466,"23,31,109"
9467,"23,26,350"
9468,"40,135,395"
9469,"10,24,43"
9470,"40,169,199"
9471,"3,21,30"
9472,"0,23,31"
9473,"10,23,54"
9474,"169,170,199"
9475,"40,131,159"
9476,"3,34,53"
9477,"10,220,242"
9478,"23,24,64"
9479,"23,38,74"
9480,"10,23,220"
9481,"169,170,199"
9482,"10,64,90"
9483,"0,216,370"
9484,"23,24,38"
9485,"3,53,147"
9486,"3,40,135"
9487,"23,40,74"
9488,"0,216,271"
9489,"3,17,18"
9490,"3,21,169"
9491,"8,206,369"
9492,"3,15,34"
9493,"0,211,216"
9494,"8,23,206"
9495,"23,26,89"
9496,"3,30,53"
9497,"10,64,448"
9498,"40,128,395"
9499,"3,4,7"
9500,"74,84,296"
9501,"40,41,395"
9502,"23,74,165"
9503,"10,220,221"
9504,"10,220,221"
9505,"40,135,139"
9506,"8,206,369"
9507,"0,8,208"
9508,"40,151,395"
9509,"169,170,199"
9510,"10,24,59"
9511,"0,271,288"
9512,"3,21,85"
9513,"10,11,109"
9514,"0,169,296"
9515,"23,38,74"
9516,"169,170,199"
9517,"3,21,40"
9518,"23,40,395"
9519,"3,169,199"
9520,"3,31,169"
9521,"169,170,199"
9522,"40,135,395"
9523,"169,170,199"
9524,"3,40,111"
9525,"10,11,44"
9526,"0,8,206"
9527,"0,169,170"
9528,"3,40,41"
9529,"3,21,40"
9530,"3,4,7"
9531,"23,26,89"
9532,"10,64,90"
9533,"0,249,279"
9534,"3,17,18"
9535,"0,208,271"
9536,"23,26,38"
9537,"3,23,53"
9538,"10,11,64"
9539,"3,40,206"
9540,"3,53,85"
9541,"10,23,24"
9542,"26,271,429"
9543,"0,31,454"
9544,"10,220,221"
9545,"3,30,66"
9546,"40,128,130"
9547,"10,23,24"
9548,"23,38,74"
9549,"40,128,130"
9550,"3,21,40"
9551,"0,208,216"
9552,"0,216,370"
9553,"3,35,40"
9554,"40,162,163"
9555,"3,4,7"
9556,"10,64,335"
9557,"23,24,59"
9558,"10,23,40"
9559,"10,23,64"
9560,"10,220,221"
9561,"169,170,171"
9562,"10,23,220"
9563,"169,170,199"
9564,"40,145,146"
9565,"169,170,199"
9566,"10,11,12"
9567,"23,24,49"
9568,"10,24,43"
9569,"23,31,258"
9570,"3,21,53"
9571,"23,24,38"
9572,"23,24,38"
9573,"23,26,296"
9574,"3,169,170"
9575,"10,220,242"
9576,"0,23,26"
9577,"3,21,40"
9578,"23,64,79"
9579,"0,8,40"
9580,"0,271,277"
9581,"3,21,30"
9582,"10,24,43"
9583,"23,24,62"
9584,"40,131,139"
9585,"23,26,89"
9586,"23,145,402"
9587,"0,249,279"
9588,"3,4,7"
9589,"169,170,199"
9590,"3,21,40"
9591,"10,11,60"
9592,"40,131,159"
9593,"169,170,199"
9594,"3,31,32"
9595,"3,31,32"
9596,"3,30,66"
9597,"40,131,159"
9598,"10,23,169"
9599,"23,26,40"
9600,"40,128,130"
9601,"23,74,118"
9602,"3,17,18"
9603,"0,265,271"
9604,"23,38,169"
9605,"23,24,38"
9606,"169,170,199"
9607,"40,135,139"
9608,"169,170,199"
9609,"3,13,150"
9610,"10,23,145"
9611,"3,21,111"
9612,"8,206,369"
9613,"23,24,38"
9614,"3,40,147"
9615,"3,4,5"
9616,"169,199,426"
9617,"10,23,40"
9618,"10,23,220"
9619,"23,24,49"
9620,"23,24,40"
9621,"23,169,296"
9622,"3,5,21"
9623,"0,208,271"
9624,"10,64,448"
9625,"169,170,199"
9626,"3,169,199"
9627,"169,170,199"
9628,"23,169,199"
9629,"3,23,26"
9630,"0,216,249"
9631,"23,24,43"
9632,"3,21,40"
9633,"23,24,49"
9634,"0,8,206"
9635,"169,170,171"
9636,"23,24,49"
9637,"0,216,271"
9638,"169,170,199"
9639,"23,38,74"
9640,"3,40,395"
9641,"10,24,43"
9642,"169,170,199"
9643,"23,24,49"
9644,"169,170,199"
9645,"23,26,38"
9646,"3,30,147"
9647,"40,128,184"
9648,"23,24,38"
9649,"3,34,53"
9650,"169,170,199"
9651,"40,41,224"
9652,"40,131,226"
9653,"23,24,49"
9654,"40,159,169"
9655,"40,41,145"
9656,"10,11,60"
9657,"23,24,38"
9658,"3,169,199"
9659,"10,64,461"
9660,"10,24,43"
9661,"40,60,61"
9662,"23,24,74"
9663,"169,170,199"
9664,"169,170,199"
9665,"10,23,220"
9666,"169,170,199"
9667,"3,53,169"
9668,"3,21,53"
9669,"10,170,199"
9670,"169,199,281"
9671,"169,170,199"
9672,"40,131,134"
9673,"3,169,199"
9674,"169,170,199"
9675,"10,60,64"
9676,"10,11,44"
9677,"3,31,32"
9678,"23,26,89"
9679,"23,74,118"
9680,"3,120,147"
9681,"3,21,30"
9682,"3,30,85"
9683,"10,23,216"
9684,"10,220,221"
9685,"10,40,220"
9686,"169,170,199"
9687,"169,170,199"
9688,"169,170,199"
9689,"40,135,138"
9690,"3,21,111"
9691,"23,30,66"
9692,"40,139,155"
9693,"169,170,199"
9694,"3,21,147"
9695,"10,11,44"
9696,"0,40,128"
9697,"10,23,220"
9698,"40,131,193"
9699,"0,218,351"
9700,"10,220,221"
9701,"0,218,255"
9702,"23,40,62"
9703,"169,170,199"
9704,"23,74,118"
9705,"23,38,137"
9706,"10,44,54"
9707,"10,23,145"
9708,"40,395,396"
9709,"169,170,199"
9710,"169,170,323"
9711,"23,131,159"
9712,"40,131,135"
9713,"3,30,40"
9714,"169,170,199"
9715,"10,23,24"
9716,"40,139,395"
9717,"169,170,199"
9718,"169,170,199"
9719,"40,395,396"
9720,"0,208,265"
9721,"0,313,346"
9722,"3,21,53"
9723,"3,21,30"
9724,"3,21,30"
9725,"3,21,85"
9726,"3,4,7"
9727,"40,135,395"
9728,"10,23,44"
9729,"10,64,335"
9730,"40,162,395"
9731,"3,21,40"
9732,"3,21,147"
9733,"0,265,271"
9734,"3,17,18"
9735,"23,24,49"
9736,"3,34,46"
9737,"10,64,93"
9738,"3,4,7"
9739,"40,135,139"
9740,"3,13,40"
9741,"10,23,220"
9742,"0,24,271"
9743,"169,170,199"
9744,"23,38,74"
9745,"10,23,44"
9746,"40,41,135"
9747,"3,21,30"
9748,"10,23,24"
9749,"23,38,74"
9750,"23,26,38"
9751,"169,170,199"
9752,"23,26,231"
9753,"26,285,350"
9754,"23,74,303"
9755,"10,220,221"
9756,"23,54,145"
9757,"40,131,226"
9758,"3,30,66"
9759,"10,23,24"
9760,"40,128,395"
9761,"23,24,74"
9762,"3,21,115"
9763,"10,220,221"
9764,"169,170,199"
9765,"40,135,395"
9766,"3,21,40"
9767,"23,24,38"
9768,"169,170,199"
9769,"3,21,34"
9770,"10,220,221"
9771,"3,4,7"
9772,"40,184,185"
9773,"10,60,61"
9774,"23,26,38"
9775,"40,145,146"
9776,"10,64,90"
9777,"3,40,85"
9778,"169,199,426"
9779,"3,30,53"
9780,"3,169,199"
9781,"169,170,199"
9782,"23,24,43"
9783,"23,26,89"
9784,"169,170,171"
9785,"3,17,30"
9786,"0,216,271"
9787,"0,265,341"
9788,"3,34,40"
9789,"40,128,130"
9790,"23,26,38"
9791,"169,170,199"
9792,"169,170,199"
9793,"40,131,139"
9794,"10,23,44"
9795,"23,24,43"
9796,"10,60,64"
9797,"40,131,159"
9798,"40,128,130"
9799,"10,220,242"
9800,"23,24,43"
9801,"3,169,199"
9802,"40,135,386"
9803,"3,30,40"
9804,"0,249,271"
9805,"3,17,18"
9806,"3,23,30"
9807,"3,21,30"
9808,"3,13,150"
9809,"3,74,169"
9810,"3,21,30"
9811,"169,170,199"
9812,"3,40,395"
9813,"23,24,43"
9814,"23,24,31"
9815,"40,135,139"
9816,"3,21,53"
9817,"8,206,369"
9818,"3,17,18"
9819,"10,64,65"
9820,"10,23,145"
9821,"23,40,105"
9822,"0,211,216"
9823,"40,131,193"
9824,"3,17,18"
9825,"23,38,74"
9826,"23,24,31"
9827,"23,31,328"
9828,"40,135,250"
9829,"169,170,199"
9830,"3,4,7"
9831,"3,4,30"
9832,"3,17,34"
9833,"3,21,30"
9834,"10,11,12"
9835,"169,265,429"
9836,"3,15,34"
9837,"10,220,242"
9838,"23,24,43"
9839,"169,170,199"
9840,"3,21,34"
9841,"3,4,7"
9842,"23,26,38"
9843,"10,54,55"
9844,"10,24,43"
9845,"40,151,152"
9846,"10,23,44"
9847,"0,265,271"
9848,"0,10,23"
9849,"10,64,90"
9850,"23,38,105"
9851,"3,21,85"
9852,"26,313,350"
9853,"10,24,43"
9854,"3,8,308"
9855,"3,21,147"
9856,"40,41,224"
9857,"10,220,221"
9858,"23,24,74"
9859,"3,15,147"
9860,"23,31,40"
9861,"169,170,199"
9862,"3,4,7"
9863,"10,23,220"
9864,"23,31,169"
9865,"0,271,272"
9866,"3,34,40"
9867,"3,169,199"
9868,"169,199,281"
9869,"40,74,317"
9870,"10,11,205"
9871,"3,53,120"
9872,"8,23,206"
9873,"3,169,199"
9874,"169,170,171"
9875,"3,15,53"
9876,"40,128,130"
9877,"3,21,85"
9878,"0,218,271"
9879,"40,41,395"
9880,"0,271,429"
9881,"169,170,199"
9882,"3,21,34"
9883,"169,170,199"
9884,"10,220,221"
9885,"40,128,130"
9886,"3,50,147"
9887,"40,74,395"
9888,"23,50,105"
9889,"0,271,352"
9890,"10,24,25"
9891,"3,4,30"
9892,"10,64,461"
9893,"169,171,199"
9894,"40,151,152"
9895,"3,21,85"
9896,"169,170,199"
9897,"3,30,34"
9898,"23,24,105"
9899,"40,135,395"
9900,"23,26,89"
9901,"23,31,328"
9902,"0,23,26"
9903,"10,64,90"
9904,"169,199,426"
9905,"3,40,147"
9906,"0,8,216"
9907,"31,169,199"
9908,"3,40,120"
9909,"3,30,34"
9910,"40,135,250"
9911,"23,24,54"
9912,"10,11,109"
9913,"169,170,199"
9914,"0,211,216"
9915,"3,34,53"
9916,"3,34,40"
9917,"23,24,38"
9918,"40,135,141"
9919,"23,24,71"
9920,"3,17,58"
9921,"40,41,149"
9922,"3,13,40"
9923,"3,5,21"
9924,"169,170,199"
9925,"40,41,128"
9926,"40,131,169"
9927,"10,11,44"
9928,"23,38,137"
9929,"3,17,18"
9930,"3,21,85"
9931,"169,199,426"
9932,"10,23,38"
9933,"169,170,199"
9934,"40,41,224"
9935,"3,4,53"
9936,"3,13,150"
9937,"0,23,26"
9938,"0,8,26"
9939,"169,170,199"
9940,"3,169,199"
9941,"23,24,169"
9942,"40,74,184"
9943,"23,24,49"
9944,"10,23,64"
9945,"0,8,23"
9946,"0,8,208"
9947,"8,23,26"
9948,"3,21,30"
9949,"31,96,169"
9950,"10,220,221"
9951,"8,23,206"
9952,"169,170,199"
9953,"10,220,221"
9954,"3,13,40"
9955,"3,28,85"
9956,"3,21,30"
9957,"3,13,53"
9958,"40,135,250"
9959,"3,15,34"
9960,"3,4,7"
9961,"10,23,220"
9962,"40,162,163"
9963,"40,131,159"
9964,"3,34,40"
9965,"3,21,40"
9966,"169,170,199"
9967,"10,23,44"
9968,"169,170,199"
9969,"23,31,74"
9970,"3,15,34"
9971,"3,169,199"
9972,"40,131,134"
9973,"3,15,169"
9974,"40,128,395"
9975,"169,170,171"
9976,"3,17,18"
9977,"0,208,265"
9978,"10,64,461"
9979,"23,24,43"
9980,"3,30,53"
9981,"10,64,93"
9982,"10,220,221"
9983,"0,216,354"
9984,"3,15,30"
9985,"3,21,30"
9986,"23,26,231"
9987,"23,26,38"
9988,"0,265,271"
9989,"3,4,7"
9990,"40,139,145"
9991,"40,184,185"
9992,"10,23,24"
9993,"169,170,199"
9994,"3,21,30"
9995,"10,220,221"
9996,"40,145,162"
9997,"23,24,74"
9998,"169,170,199"
9999,"0,313,346"
10000,"0,23,24"
10001,"3,120,147"
10002,"0,211,216"
10003,"169,170,199"
10004,"3,4,375"
10005,"0,40,229"
10006,"10,220,221"
10007,"0,169,218"
10008,"40,131,159"
10009,"23,31,169"
10010,"10,220,221"
10011,"169,170,199"
10012,"23,24,345"
10013,"3,21,53"
10014,"40,135,386"
10015,"3,21,85"
10016,"40,131,159"
10017,"169,170,199"
10018,"40,145,146"
10019,"0,271,272"
10020,"3,34,53"
10021,"23,38,91"
10022,"40,151,395"
10023,"23,31,145"
10024,"3,53,169"
10025,"23,24,43"
10026,"0,8,26"
10027,"0,8,313"
10028,"23,31,32"
10029,"23,40,74"
10030,"3,40,111"
10031,"0,208,229"
10032,"10,220,221"
10033,"3,21,85"
10034,"3,17,34"
10035,"3,13,111"
10036,"40,135,236"
10037,"3,21,53"
10038,"10,24,43"
10039,"3,40,41"
10040,"10,64,461"
10041,"23,26,89"
10042,"40,128,145"
10043,"40,131,395"
10044,"23,74,317"
10045,"169,199,426"
10046,"23,38,71"
10047,"10,220,221"
10048,"40,169,199"
10049,"10,11,44"
10050,"17,40,160"
10051,"169,199,426"
10052,"169,199,311"
10053,"8,23,206"
10054,"3,21,40"
10055,"3,17,40"
10056,"3,53,147"
10057,"169,170,199"
10058,"3,21,85"
10059,"3,17,30"
10060,"23,40,169"
10061,"40,169,199"
10062,"24,40,59"
10063,"23,31,328"
10064,"169,199,311"
10065,"10,60,239"
10066,"40,184,185"
10067,"169,170,199"
10068,"10,64,79"
10069,"10,23,220"
10070,"3,4,7"
10071,"3,21,34"
10072,"10,220,221"
10073,"23,26,38"
10074,"3,21,40"
10075,"40,128,395"
10076,"3,4,7"
10077,"10,23,64"
10078,"8,206,369"
10079,"40,171,199"
10080,"40,131,395"
10081,"10,64,461"
10082,"3,15,85"
10083,"31,40,131"
10084,"23,26,89"
10085,"3,21,85"
10086,"23,38,74"
10087,"10,23,54"
10088,"40,128,395"
10089,"3,21,34"
10090,"0,265,271"
10091,"3,21,53"
10092,"10,11,60"
10093,"40,151,152"
10094,"3,15,53"
