id,label
10396,"3,4,7"
10397,"3,31,53"
10398,"0,265,365"
10399,"40,131,139"
10400,"23,26,89"
10401,"10,11,60"
10402,"169,170,199"
10403,"169,170,199"
10404,"10,11,44"
10405,"10,44,54"
10406,"3,169,199"
10407,"3,21,30"
10408,"169,170,199"
10409,"23,24,43"
10410,"10,11,12"
10411,"3,21,30"
10412,"0,8,265"
10413,"23,26,40"
10414,"3,17,21"
10415,"3,15,34"
10416,"40,131,134"
10417,"3,4,7"
10418,"0,265,341"
10419,"10,11,12"
10420,"10,23,64"
10421,"10,64,461"
10422,"10,64,93"
10423,"10,64,461"
10424,"21,40,135"
10425,"23,38,74"
10426,"10,24,43"
10427,"3,21,169"
10428,"169,170,199"
10429,"10,54,145"
10430,"138,169,199"
10431,"10,11,12"
10432,"10,23,54"
10433,"30,31,32"
10434,"3,21,40"
10435,"26,169,350"
10436,"3,4,7"
10437,"169,170,199"
10438,"3,21,40"
10439,"23,24,31"
10440,"3,30,53"
10441,"169,170,199"
10442,"3,10,60"
10443,"10,23,24"
10444,"3,169,337"
10445,"169,296,411"
10446,"3,21,40"
10447,"169,170,199"
10448,"169,170,199"
10449,"169,170,199"
10450,"10,40,162"
10451,"40,41,128"
10452,"169,170,199"
10453,"3,4,53"
10454,"169,170,199"
10455,"169,170,199"
10456,"40,145,146"
10457,"0,8,206"
10458,"10,220,221"
10459,"0,8,235"
10460,"23,74,118"
10461,"10,11,12"
10462,"0,271,272"
10463,"3,4,7"
10464,"40,162,163"
10465,"10,23,54"
10466,"10,11,60"
10467,"169,170,199"
10468,"8,23,391"
10469,"0,213,271"
10470,"10,220,221"
10471,"23,26,38"
10472,"10,220,221"
10473,"3,4,7"
10474,"169,170,199"
10475,"40,135,250"
10476,"169,170,296"
10477,"3,21,40"
10478,"169,296,411"
10479,"40,151,152"
10480,"3,4,30"
10481,"40,131,159"
10482,"3,40,145"
10483,"31,96,258"
10484,"10,220,221"
10485,"10,24,43"
10486,"169,170,199"
10487,"169,199,281"
10488,"3,21,85"
10489,"296,306,411"
10490,"3,21,40"
10491,"169,170,199"
10492,"10,64,65"
10493,"40,131,135"
10494,"169,171,199"
10495,"3,17,21"
10496,"10,11,12"
10497,"3,21,35"
10498,"169,170,199"
10499,"0,169,199"
10500,"23,26,89"
10501,"10,23,64"
10502,"40,128,131"
10503,"0,229,421"
10504,"23,38,74"
10505,"3,4,7"
10506,"0,23,89"
10507,"3,21,40"
10508,"23,31,169"
10509,"10,64,79"
10510,"3,17,40"
10511,"23,38,40"
10512,"23,26,89"
10513,"23,26,231"
10514,"10,24,43"
10515,"40,131,145"
10516,"0,8,206"
10517,"10,11,12"
10518,"3,21,379"
10519,"23,40,395"
10520,"10,64,461"
10521,"10,64,65"
10522,"40,135,395"
10523,"3,21,34"
10524,"3,21,30"
10525,"169,170,199"
10526,"10,44,220"
10527,"10,23,54"
10528,"3,23,24"
10529,"10,23,220"
10530,"0,8,391"
10531,"40,131,395"
10532,"10,11,44"
10533,"3,169,199"
10534,"0,8,285"
10535,"3,4,7"
10536,"23,26,38"
10537,"3,21,30"
10538,"23,38,74"
10539,"40,41,160"
10540,"3,4,21"
10541,"10,64,461"
10542,"169,170,199"
10543,"3,40,147"
10544,"3,21,85"
10545,"23,26,89"
10546,"3,4,111"
10547,"10,11,109"
10548,"3,30,147"
10549,"0,271,522"
10550,"23,31,32"
10551,"23,24,54"
10552,"3,34,169"
10553,"296,306,411"
10554,"40,41,224"
10555,"10,64,461"
10556,"3,53,111"
10557,"23,24,49"
10558,"40,128,395"
10559,"40,131,134"
10560,"23,24,26"
10561,"23,38,74"
10562,"169,170,199"
10563,"10,23,44"
10564,"10,23,44"
10565,"3,21,111"
10566,"169,170,199"
10567,"10,23,24"
10568,"10,24,43"
10569,"3,5,21"
10570,"3,21,30"
10571,"40,128,135"
10572,"23,26,38"
10573,"3,23,105"
10574,"10,11,12"
10575,"23,31,40"
10576,"0,271,429"
10577,"23,38,91"
10578,"3,21,169"
10579,"23,40,131"
10580,"10,220,221"
10581,"0,216,271"
10582,"3,34,169"
10583,"0,213,271"
10584,"169,199,281"
10585,"0,265,276"
10586,"0,10,169"
10587,"40,131,134"
10588,"10,11,109"
10589,"23,26,38"
10590,"3,169,170"
10591,"169,170,199"
10592,"10,44,145"
10593,"3,23,105"
10594,"40,131,169"
10595,"40,135,250"
10596,"10,11,44"
10597,"0,265,341"
10598,"23,24,62"
10599,"23,24,38"
10600,"0,216,218"
10601,"3,17,58"
10602,"10,40,60"
10603,"40,128,131"
10604,"169,296,411"
10605,"4,23,26"
10606,"10,23,64"
10607,"3,111,123"
10608,"3,21,30"
10609,"3,17,40"
10610,"40,169,199"
10611,"3,21,40"
10612,"10,64,65"
10613,"169,170,199"
10614,"3,21,30"
10615,"3,21,85"
10616,"3,21,30"
10617,"23,24,38"
10618,"3,21,34"
10619,"10,24,43"
10620,"3,21,40"
10621,"40,128,130"
10622,"169,170,199"
10623,"23,38,137"
10624,"23,26,40"
10625,"23,26,89"
10626,"10,169,220"
10627,"0,8,271"
10628,"169,426,508"
10629,"3,5,21"
10630,"3,40,135"
10631,"26,169,199"
10632,"10,220,242"
10633,"11,24,59"
10634,"10,64,448"
10635,"169,170,199"
10636,"3,21,126"
10637,"3,35,36"
10638,"3,30,66"
10639,"40,41,224"
10640,"8,23,26"
10641,"3,85,265"
10642,"0,3,357"
10643,"3,5,6"
10644,"10,24,64"
10645,"40,44,145"
10646,"40,169,199"
10647,"0,271,363"
10648,"23,26,89"
10649,"10,64,169"
10650,"10,23,44"
10651,"10,11,44"
10652,"23,38,74"
10653,"3,21,53"
10654,"40,128,129"
10655,"10,11,12"
10656,"40,131,395"
10657,"26,271,429"
10658,"23,26,231"
10659,"0,8,313"
10660,"3,15,16"
10661,"40,135,139"
10662,"169,170,199"
10663,"23,24,25"
10664,"169,170,199"
10665,"0,265,271"
10666,"40,41,128"
10667,"3,120,225"
10668,"23,26,89"
10669,"3,34,169"
10670,"10,220,221"
10671,"0,216,271"
10672,"40,128,195"
10673,"23,24,43"
10674,"0,313,501"
10675,"3,21,34"
10676,"10,54,145"
10677,"0,218,271"
10678,"23,24,49"
10679,"169,170,199"
10680,"169,170,199"
10681,"3,4,53"
10682,"40,135,395"
10683,"40,131,226"
10684,"40,135,139"
10685,"3,21,40"
10686,"252,271,429"
10687,"169,426,508"
10688,"23,40,105"
10689,"169,170,199"
10690,"169,170,199"
10691,"169,170,199"
10692,"23,31,74"
10693,"3,21,147"
10694,"0,8,216"
10695,"40,128,395"
10696,"3,5,21"
10697,"3,4,30"
10698,"3,4,17"
10699,"0,265,271"
10700,"40,64,90"
10701,"0,23,24"
10702,"3,21,40"
10703,"10,64,448"
10704,"10,220,221"
10705,"38,40,91"
10706,"40,41,139"
10707,"3,4,53"
10708,"3,21,30"
10709,"3,34,40"
10710,"169,170,199"
10711,"0,8,265"
10712,"10,24,43"
10713,"169,170,199"
10714,"10,64,65"
10715,"0,265,276"
10716,"10,64,461"
10717,"23,24,43"
10718,"3,4,17"
10719,"23,31,96"
10720,"169,170,199"
10721,"31,96,328"
10722,"169,296,411"
10723,"3,4,7"
10724,"3,21,111"
10725,"23,24,49"
10726,"10,220,221"
10727,"169,170,199"
10728,"10,11,44"
10729,"0,265,273"
10730,"169,170,199"
10731,"10,24,43"
10732,"0,271,362"
10733,"3,17,18"
10734,"3,21,30"
10735,"0,271,429"
10736,"10,24,64"
10737,"3,30,66"
10738,"3,21,40"
10739,"3,30,147"
10740,"3,21,30"
10741,"23,24,38"
10742,"10,11,109"
10743,"3,34,169"
10744,"169,170,199"
10745,"169,170,199"
10746,"0,218,255"
10747,"10,44,145"
10748,"169,170,323"
10749,"3,5,21"
10750,"3,17,30"
10751,"10,23,40"
10752,"169,170,199"
10753,"10,220,221"
10754,"40,131,193"
10755,"10,44,64"
10756,"0,216,313"
10757,"10,23,44"
10758,"3,4,7"
10759,"0,8,23"
10760,"3,17,18"
10761,"40,128,395"
10762,"3,30,40"
10763,"169,199,426"
10764,"23,40,395"
10765,"3,4,7"
10766,"26,40,169"
10767,"3,17,18"
10768,"169,199,311"
10769,"3,15,53"
10770,"10,43,60"
10771,"169,170,199"
10772,"40,41,395"
10773,"169,199,281"
10774,"10,11,109"
10775,"40,135,395"
10776,"3,169,170"
10777,"10,23,220"
10778,"3,21,40"
10779,"0,265,276"
10780,"3,4,7"
10781,"10,220,242"
10782,"0,216,257"
10783,"3,169,199"
10784,"3,21,111"
10785,"3,21,34"
10786,"3,21,40"
10787,"0,10,54"
10788,"169,199,426"
10789,"0,216,271"
10790,"169,170,199"
10791,"23,24,43"
10792,"0,213,271"
10793,"3,15,85"
10794,"169,170,199"
10795,"40,41,135"
10796,"3,4,30"
10797,"169,170,199"
10798,"3,21,30"
10799,"10,60,61"
10800,"10,220,221"
10801,"40,135,146"
10802,"23,74,317"
10803,"10,23,24"
10804,"0,8,235"
10805,"23,64,145"
10806,"10,23,74"
10807,"3,21,126"
10808,"10,23,26"
10809,"23,26,38"
10810,"40,135,138"
10811,"3,21,30"
10812,"23,31,64"
10813,"0,10,229"
10814,"10,169,426"
10815,"169,170,199"
10816,"10,23,44"
10817,"23,26,231"
10818,"23,26,231"
10819,"10,64,461"
10820,"0,26,213"
10821,"3,21,30"
10822,"10,220,221"
10823,"169,170,199"
10824,"10,64,461"
10825,"23,24,43"
10826,"10,220,221"
10827,"23,38,74"
10828,"169,170,296"
10829,"0,3,40"
10830,"10,11,205"
10831,"4,70,375"
10832,"0,216,313"
10833,"3,34,46"
10834,"3,4,7"
10835,"3,21,85"
10836,"23,38,74"
10837,"23,38,91"
10838,"3,40,395"
10839,"0,10,23"
10840,"40,128,131"
10841,"23,24,62"
10842,"0,265,271"
10843,"0,216,271"
10844,"0,216,271"
10845,"3,21,53"
10846,"169,170,337"
10847,"3,21,30"
10848,"23,26,89"
10849,"3,21,85"
10850,"10,64,461"
10851,"0,216,218"
10852,"10,23,145"
10853,"23,26,231"
10854,"3,21,30"
10855,"23,26,89"
10856,"40,162,163"
10857,"0,271,429"
10858,"23,24,25"
10859,"23,31,40"
10860,"23,24,26"
10861,"23,24,62"
10862,"3,169,199"
10863,"10,220,221"
10864,"3,21,40"
10865,"10,60,64"
10866,"10,31,220"
10867,"10,220,242"
10868,"10,59,220"
10869,"10,60,169"
10870,"3,17,18"
10871,"10,220,221"
10872,"0,213,271"
10873,"40,135,250"
10874,"40,131,395"
10875,"0,271,366"
10876,"0,218,255"
10877,"23,74,165"
10878,"23,40,395"
10879,"23,74,118"
10880,"0,8,206"
10881,"23,24,40"
10882,"3,30,53"
10883,"3,13,147"
10884,"23,31,328"
10885,"40,184,185"
10886,"0,10,220"
10887,"10,24,43"
10888,"10,64,335"
10889,"23,24,38"
10890,"3,111,275"
10891,"3,21,40"
10892,"169,170,199"
10893,"3,15,34"
10894,"0,218,271"
10895,"3,4,7"
10896,"3,5,21"
10897,"3,4,111"
10898,"3,30,66"
10899,"23,31,145"
10900,"3,21,30"
10901,"3,21,40"
10902,"40,135,141"
10903,"40,135,184"
10904,"23,31,258"
10905,"10,11,54"
10906,"3,15,30"
10907,"169,170,199"
10908,"296,411,460"
10909,"135,138,169"
10910,"3,4,30"
10911,"3,21,30"
10912,"10,64,90"
10913,"23,26,231"
10914,"3,21,40"
10915,"10,44,73"
10916,"10,64,461"
10917,"0,265,271"
10918,"23,26,89"
10919,"3,4,7"
10920,"3,4,7"
10921,"23,26,64"
10922,"40,128,131"
10923,"10,64,65"
10924,"0,8,285"
10925,"40,128,395"
10926,"0,8,206"
10927,"296,306,411"
10928,"3,17,18"
10929,"40,128,395"
10930,"3,21,30"
10931,"10,64,461"
10932,"10,11,44"
10933,"0,265,276"
10934,"23,24,38"
10935,"23,31,96"
10936,"23,26,89"
10937,"10,64,216"
10938,"3,21,40"
10939,"3,111,120"
10940,"24,43,60"
10941,"3,21,30"
10942,"0,8,213"
10943,"23,24,49"
10944,"3,4,7"
10945,"3,21,40"
10946,"0,10,218"
10947,"135,138,236"
10948,"10,64,448"
10949,"23,26,89"
10950,"0,8,206"
10951,"0,229,230"
10952,"3,30,66"
10953,"10,23,40"
10954,"23,24,31"
10955,"23,38,74"
10956,"10,220,242"
10957,"3,4,7"
10958,"3,21,30"
10959,"23,24,49"
10960,"169,311,337"
10961,"3,30,66"
10962,"3,13,111"
10963,"10,44,145"
10964,"10,24,60"
10965,"10,24,43"
10966,"40,41,128"
10967,"169,199,281"
10968,"3,21,40"
10969,"169,426,508"
10970,"3,30,66"
10971,"26,27,429"
10972,"3,30,66"
10973,"40,135,138"
10974,"60,169,296"
10975,"3,30,34"
10976,"10,24,43"
10977,"3,21,85"
10978,"3,169,199"
10979,"0,249,279"
10980,"40,135,189"
10981,"3,15,34"
10982,"169,199,311"
10983,"23,24,31"
10984,"10,24,60"
10985,"3,21,34"
10986,"0,26,313"
10987,"40,128,130"
10988,"3,21,40"
10989,"10,220,221"
10990,"0,216,271"
10991,"0,40,218"
10992,"40,128,130"
10993,"3,53,111"
10994,"3,17,40"
10995,"3,21,115"
10996,"3,21,126"
10997,"23,38,74"
10998,"40,131,134"
10999,"3,21,40"
11000,"3,21,296"
11001,"169,170,199"
11002,"23,40,131"
11003,"23,26,89"
11004,"40,135,395"
11005,"3,21,30"
11006,"10,11,12"
11007,"23,40,162"
11008,"23,26,89"
11009,"10,23,64"
11010,"10,60,169"
11011,"10,220,221"
11012,"10,23,220"
11013,"40,131,134"
11014,"10,64,335"
11015,"40,135,145"
11016,"169,170,199"
11017,"169,170,199"
11018,"23,24,145"
11019,"169,426,508"
11020,"40,41,128"
11021,"8,23,26"
11022,"10,23,44"
11023,"40,145,395"
11024,"169,199,281"
11025,"23,24,43"
11026,"40,128,395"
11027,"23,31,296"
11028,"3,21,53"
11029,"10,43,60"
11030,"23,38,74"
11031,"169,170,199"
11032,"23,31,96"
11033,"3,21,379"
11034,"0,26,313"
11035,"169,199,426"
11036,"3,4,21"
11037,"10,23,54"
11038,"23,26,89"
11039,"23,74,118"
11040,"3,21,34"
11041,"169,170,199"
11042,"3,30,66"
11043,"0,265,271"
11044,"26,313,501"
11045,"0,271,313"
11046,"3,21,30"
11047,"23,169,296"
11048,"169,170,199"
11049,"0,216,279"
11050,"169,170,199"
11051,"169,296,411"
11052,"3,21,30"
11053,"10,220,221"
11054,"23,118,231"
11055,"23,24,49"
11056,"40,131,159"
11057,"23,74,317"
11058,"10,64,461"
11059,"23,31,258"
11060,"169,170,199"
11061,"10,23,216"
11062,"3,34,40"
11063,"40,135,395"
11064,"40,128,395"
11065,"10,64,79"
11066,"0,8,213"
11067,"10,23,89"
11068,"10,64,461"
11069,"0,8,285"
11070,"10,43,64"
11071,"169,170,199"
11072,"3,4,21"
11073,"10,220,221"
11074,"3,21,30"
11075,"3,21,53"
11076,"40,128,395"
11077,"3,169,199"
11078,"10,23,24"
11079,"10,64,65"
11080,"213,271,429"
11081,"40,128,130"
11082,"3,17,34"
11083,"3,15,34"
11084,"10,23,44"
11085,"23,24,49"
11086,"169,170,199"
11087,"169,170,199"
11088,"10,11,109"
11089,"169,199,426"
11090,"23,54,145"
11091,"3,30,66"
11092,"3,50,53"
11093,"23,26,38"
11094,"23,26,350"
11095,"169,170,199"
11096,"213,252,429"
11097,"23,38,63"
11098,"23,31,38"
11099,"40,131,184"
11100,"23,24,38"
11101,"23,38,137"
11102,"23,31,131"
11103,"3,21,40"
11104,"3,4,7"
11105,"169,170,199"
11106,"10,23,44"
11107,"40,135,250"
11108,"0,218,271"
11109,"40,131,142"
11110,"10,44,73"
11111,"10,64,448"
11112,"23,74,165"
11113,"40,128,395"
11114,"3,21,30"
11115,"169,170,199"
11116,"0,8,206"
11117,"10,220,242"
11118,"10,64,90"
11119,"40,151,152"
11120,"169,170,199"
11121,"3,21,30"
11122,"0,216,218"
11123,"3,21,40"
11124,"3,4,7"
11125,"3,21,85"
11126,"40,131,132"
11127,"23,31,32"
11128,"0,213,214"
11129,"0,26,313"
11130,"10,60,61"
11131,"23,31,258"
11132,"23,74,317"
11133,"0,271,366"
11134,"23,74,118"
11135,"0,8,285"
11136,"0,23,40"
11137,"169,311,337"
11138,"0,218,271"
11139,"3,17,18"
11140,"40,151,160"
11141,"0,10,271"
11142,"0,249,271"
11143,"3,34,53"
11144,"40,131,193"
11145,"10,220,221"
11146,"3,15,85"
11147,"23,26,89"
11148,"3,40,41"
11149,"40,135,395"
11150,"23,26,231"
11151,"23,38,169"
11152,"10,24,43"
11153,"10,64,461"
11154,"3,13,40"
11155,"40,41,324"
11156,"40,131,134"
11157,"10,23,24"
11158,"23,24,26"
11159,"169,170,199"
11160,"3,40,128"
11161,"10,220,221"
11162,"10,54,145"
11163,"3,21,115"
11164,"3,21,40"
11165,"10,24,43"
11166,"10,220,221"
11167,"23,24,145"
11168,"10,220,221"
11169,"10,23,38"
11170,"10,64,448"
11171,"3,5,6"
11172,"0,271,366"
11173,"40,162,163"
11174,"23,40,105"
11175,"169,170,199"
11176,"10,11,12"
11177,"3,21,147"
11178,"40,41,395"
11179,"169,170,199"
11180,"10,44,54"
11181,"3,34,46"
11182,"40,135,395"
11183,"23,24,49"
11184,"169,170,199"
11185,"23,26,38"
11186,"3,169,199"
11187,"169,170,199"
11188,"3,13,85"
11189,"0,8,206"
11190,"23,24,31"
11191,"23,26,89"
11192,"23,26,89"
11193,"3,15,30"
11194,"3,4,53"
11195,"23,38,74"
11196,"23,24,31"
11197,"169,170,199"
11198,"169,199,426"
11199,"169,170,199"
11200,"10,64,461"
11201,"3,135,250"
11202,"0,8,206"
11203,"0,265,271"
11204,"3,21,126"
11205,"10,64,461"
11206,"23,38,74"
11207,"3,21,30"
11208,"10,93,461"
11209,"169,170,199"
11210,"10,24,43"
11211,"0,216,271"
11212,"0,8,218"
11213,"3,169,199"
11214,"40,131,395"
11215,"10,64,448"
11216,"169,170,199"
11217,"10,11,109"
11218,"40,169,170"
11219,"3,34,40"
11220,"23,24,71"
11221,"23,26,89"
11222,"23,24,49"
11223,"0,271,362"
11224,"40,131,159"
11225,"169,199,281"
11226,"10,220,242"
11227,"3,169,199"
11228,"3,15,30"
11229,"23,26,89"
11230,"169,170,199"
11231,"23,24,49"
11232,"0,265,271"
11233,"10,25,64"
11234,"23,26,89"
11235,"23,105,106"
11236,"40,128,131"
11237,"3,21,85"
11238,"3,17,21"
11239,"10,24,43"
11240,"3,4,5"
11241,"40,131,139"
11242,"23,24,49"
11243,"0,271,362"
11244,"10,64,65"
11245,"0,211,216"
11246,"3,30,66"
11247,"10,220,221"
11248,"3,21,30"
11249,"3,15,34"
11250,"169,296,337"
11251,"169,170,199"
11252,"0,265,271"
11253,"3,40,135"
11254,"23,31,328"
11255,"23,26,49"
11256,"10,11,12"
11257,"10,64,65"
11258,"3,15,16"
11259,"10,64,90"
11260,"10,64,448"
11261,"10,23,220"
11262,"169,170,199"
11263,"23,40,145"
11264,"3,120,147"
11265,"169,170,199"
11266,"40,135,395"
11267,"10,220,221"
11268,"40,151,152"
11269,"40,131,139"
11270,"0,265,271"
11271,"3,21,40"
11272,"3,40,128"
11273,"10,43,60"
11274,"23,26,350"
11275,"23,24,43"
11276,"40,145,146"
11277,"40,135,244"
11278,"0,213,271"
11279,"23,26,38"
11280,"169,337,339"
11281,"23,38,91"
11282,"10,11,44"
11283,"3,34,40"
11284,"0,211,216"
11285,"40,131,184"
11286,"10,23,44"
11287,"169,170,199"
11288,"10,23,54"
11289,"169,170,199"
11290,"10,44,54"
11291,"23,54,145"
11292,"3,4,188"
11293,"23,26,89"
11294,"30,31,32"
11295,"3,17,18"
11296,"10,64,90"
11297,"169,170,199"
11298,"3,15,34"
11299,"10,64,79"
11300,"23,24,71"
11301,"23,135,138"
11302,"3,169,199"
11303,"169,170,199"
11304,"10,64,461"
11305,"3,21,40"
11306,"3,53,111"
11307,"40,61,395"
11308,"23,38,137"
11309,"0,8,265"
11310,"3,15,85"
11311,"3,21,40"
11312,"265,340,341"
11313,"23,24,49"
11314,"169,170,199"
11315,"23,40,162"
11316,"3,21,30"
11317,"10,220,221"
11318,"169,199,281"
11319,"3,30,169"
11320,"3,4,28"
11321,"10,23,44"
11322,"0,216,271"
11323,"10,220,221"
11324,"24,60,169"
11325,"10,64,90"
11326,"10,23,44"
11327,"3,13,21"
11328,"0,23,216"
11329,"23,31,43"
11330,"3,169,296"
11331,"23,74,317"
11332,"23,31,32"
11333,"3,15,23"
11334,"169,170,199"
11335,"10,220,221"
11336,"3,21,111"
11337,"40,128,395"
11338,"0,3,40"
11339,"10,43,60"
11340,"169,170,199"
11341,"0,265,276"
11342,"170,171,199"
11343,"10,220,221"
11344,"3,13,21"
11345,"10,60,64"
11346,"3,21,40"
11347,"40,131,184"
11348,"169,170,323"
11349,"23,169,199"
11350,"3,21,40"
11351,"3,4,30"
11352,"23,31,328"
11353,"10,64,65"
11354,"169,170,199"
11355,"3,74,317"
11356,"3,169,199"
11357,"169,170,199"
11358,"0,8,235"
11359,"3,21,40"
11360,"23,40,135"
11361,"10,60,64"
11362,"3,23,24"
11363,"3,17,18"
11364,"10,44,54"
11365,"3,21,30"
11366,"10,23,220"
11367,"3,4,7"
11368,"23,24,49"
11369,"3,15,53"
11370,"0,271,456"
11371,"40,131,395"
11372,"3,21,30"
11373,"10,54,55"
11374,"10,135,138"
11375,"0,271,363"
11376,"3,40,139"
11377,"10,220,221"
11378,"0,213,271"
11379,"10,220,242"
11380,"40,131,134"
11381,"3,17,18"
11382,"0,8,457"
11383,"23,38,74"
11384,"23,24,49"
11385,"23,24,49"
11386,"23,40,89"
11387,"3,21,40"
11388,"3,21,169"
11389,"3,15,85"
11390,"10,11,12"
11391,"3,53,111"
11392,"40,131,184"
11393,"23,38,74"
11394,"10,23,54"
11395,"10,220,221"
11396,"169,170,199"
11397,"23,26,89"
11398,"23,26,231"
11399,"169,170,199"
11400,"169,170,199"
11401,"0,271,429"
11402,"40,162,163"
11403,"0,23,38"
11404,"23,31,402"
11405,"40,162,163"
11406,"3,120,147"
11407,"0,8,10"
11408,"10,220,221"
11409,"3,5,30"
11410,"23,38,74"
11411,"40,135,138"
11412,"3,21,40"
11413,"3,21,40"
11414,"169,170,199"
11415,"23,40,74"
11416,"3,23,24"
11417,"23,38,74"
11418,"3,169,199"
11419,"10,23,24"
11420,"169,170,199"
11421,"169,296,306"
11422,"3,53,287"
11423,"0,8,235"
11424,"23,38,137"
11425,"10,23,40"
11426,"3,21,126"
11427,"23,40,128"
11428,"23,24,49"
11429,"169,170,199"
11430,"10,220,242"
11431,"40,128,395"
11432,"3,4,30"
11433,"10,11,12"
11434,"10,23,220"
11435,"10,11,44"
11436,"40,128,395"
11437,"3,31,40"
11438,"3,4,7"
11439,"40,145,146"
11440,"40,184,185"
11441,"10,23,44"
11442,"3,21,34"
11443,"3,53,147"
11444,"23,24,145"
11445,"40,135,395"
11446,"40,135,138"
11447,"3,40,41"
11448,"169,170,199"
11449,"3,15,16"
11450,"10,64,65"
11451,"40,128,395"
11452,"3,15,21"
11453,"0,8,206"
11454,"10,23,24"
11455,"3,21,147"
11456,"3,13,53"
11457,"10,220,242"
11458,"3,21,85"
11459,"10,23,44"
11460,"23,26,350"
11461,"10,23,44"
11462,"3,35,147"
11463,"10,220,221"
11464,"3,21,53"
11465,"3,21,147"
11466,"10,220,221"
11467,"3,21,30"
11468,"3,53,111"
11469,"23,74,317"
11470,"169,199,281"
11471,"23,24,49"
11472,"3,4,7"
11473,"10,23,44"
11474,"10,23,44"
11475,"3,30,53"
11476,"3,10,13"
11477,"0,23,271"
11478,"3,21,30"
11479,"10,23,64"
11480,"23,24,38"
11481,"10,11,44"
11482,"3,21,30"
11483,"10,24,43"
11484,"169,170,199"
11485,"252,271,429"
11486,"10,220,221"
11487,"169,170,199"
11488,"23,26,89"
11489,"3,4,7"
11490,"3,15,34"
11491,"40,131,159"
11492,"23,24,49"
11493,"169,171,199"
11494,"0,211,216"
11495,"0,216,249"
11496,"23,31,32"
11497,"3,34,40"
11498,"169,170,199"
11499,"31,169,199"
11500,"0,8,235"
11501,"3,30,111"
11502,"3,30,66"
11503,"23,26,89"
11504,"3,15,53"
11505,"3,53,147"
11506,"23,24,74"
11507,"3,5,6"
11508,"3,21,85"
11509,"169,170,199"
11510,"3,17,34"
11511,"10,64,65"
11512,"3,4,21"
11513,"3,21,34"
11514,"10,220,221"
11515,"169,296,411"
11516,"169,199,311"
11517,"3,21,34"
11518,"40,41,395"
11519,"169,170,199"
11520,"3,21,85"
11521,"40,151,152"
11522,"40,128,395"
11523,"23,38,137"
11524,"23,38,91"
11525,"169,170,199"
11526,"10,220,221"
11527,"10,64,461"
11528,"23,31,40"
11529,"169,170,199"
11530,"169,170,199"
11531,"3,21,40"
11532,"3,40,135"
11533,"3,4,7"
11534,"10,11,64"
11535,"3,169,199"
11536,"23,26,89"
11537,"10,11,44"
11538,"23,44,73"
11539,"10,11,60"
11540,"3,34,53"
11541,"10,23,44"
11542,"169,170,199"
11543,"10,64,461"
11544,"40,135,141"
11545,"10,23,44"
11546,"3,169,170"
11547,"3,30,66"
11548,"23,24,31"
11549,"40,128,131"
11550,"40,131,159"
11551,"23,31,245"
11552,"40,128,130"
11553,"40,135,138"
11554,"23,24,31"
11555,"23,26,231"
11556,"3,21,34"
11557,"10,64,461"
11558,"23,26,38"
11559,"3,21,30"
11560,"3,21,53"
11561,"10,23,220"
11562,"40,135,395"
11563,"0,23,271"
11564,"3,40,139"
11565,"40,131,159"
11566,"10,23,54"
11567,"40,128,395"
11568,"0,265,271"
11569,"3,40,126"
11570,"23,169,199"
11571,"23,24,49"
11572,"10,11,44"
11573,"40,162,395"
11574,"0,8,206"
11575,"0,24,59"
11576,"3,21,50"
11577,"169,170,199"
11578,"3,169,170"
11579,"3,21,85"
11580,"26,27,313"
11581,"169,199,426"
11582,"23,24,105"
11583,"3,4,15"
11584,"3,21,85"
11585,"3,21,30"
11586,"23,74,118"
11587,"3,15,21"
11588,"23,26,27"
11589,"3,21,30"
11590,"10,64,65"
11591,"40,151,152"
11592,"169,199,323"
11593,"0,10,216"
11594,"8,24,59"
11595,"3,169,199"
11596,"169,170,199"
11597,"10,64,65"
11598,"3,21,40"
11599,"23,31,96"
11600,"23,74,118"
11601,"169,199,356"
11602,"3,34,46"
11603,"23,38,74"
11604,"10,64,90"
11605,"0,265,276"
11606,"40,151,152"
11607,"10,11,60"
11608,"252,271,429"
11609,"3,40,53"
11610,"40,135,139"
11611,"10,64,169"
11612,"3,17,21"
11613,"10,64,461"
11614,"3,21,40"
11615,"0,3,265"
11616,"3,17,40"
11617,"23,24,40"
11618,"23,24,38"
11619,"23,40,131"
11620,"40,145,395"
11621,"169,199,426"
11622,"3,21,126"
11623,"40,74,317"
11624,"3,17,21"
11625,"40,128,395"
11626,"23,38,40"
11627,"0,8,265"
11628,"3,21,40"
11629,"169,170,199"
11630,"0,8,159"
11631,"23,38,74"
11632,"3,21,111"
11633,"10,220,242"
11634,"23,74,118"
11635,"23,24,38"
11636,"3,21,40"
11637,"10,11,12"
11638,"23,105,106"
11639,"23,38,74"
11640,"3,21,53"
11641,"10,64,65"
11642,"23,24,49"
11643,"23,24,71"
11644,"3,21,35"
11645,"10,44,145"
11646,"40,131,226"
11647,"3,10,60"
11648,"3,30,53"
11649,"40,131,159"
11650,"10,11,109"
11651,"3,17,21"
11652,"0,8,271"
11653,"0,211,216"
11654,"23,24,43"
11655,"10,11,44"
11656,"40,131,159"
11657,"3,21,40"
11658,"3,4,21"
11659,"23,26,89"
11660,"3,4,111"
11661,"10,40,220"
11662,"10,24,43"
11663,"10,220,221"
11664,"3,34,40"
11665,"3,17,40"
11666,"10,64,220"
11667,"40,135,138"
